Location ID,Location,Date,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-003,Alpine County,195009,52.8,30,-1.4,54.2
CA-003,Alpine County,195010,48,103,2.5,45.5
CA-003,Alpine County,195011,41.9,123,5.2,36.7
CA-003,Alpine County,195012,36.7,120,5.7,31
CA-003,Alpine County,195101,29.6,52,0.2,29.4
CA-003,Alpine County,195102,30.3,55,0,30.3
CA-003,Alpine County,195103,33,56,-0.5,33.5
CA-003,Alpine County,195104,40.8,90,2.1,38.7
CA-003,Alpine County,195105,45,53,-0.3,45.3
CA-003,Alpine County,195106,54,68,0.7,53.3
CA-003,Alpine County,195107,61.8,66,0.6,61.2
CA-003,Alpine County,195108,59.1,35,-1.2,60.3
CA-003,Alpine County,195109,57.8,118,3.6,54.2
CA-003,Alpine County,195110,43.5,26,-2,45.5
CA-003,Alpine County,195111,36.1,47,-0.6,36.7
CA-003,Alpine County,195112,27.5,16,-3.5,31
CA-003,Alpine County,195201,23.8,9,-5.6,29.4
CA-003,Alpine County,195202,28.3,37,-2,30.3
CA-003,Alpine County,195203,25.9,1,-7.6,33.5
CA-003,Alpine County,195204,40.3,85,1.6,38.7
CA-003,Alpine County,195205,47.5,93,2.2,45.3
CA-003,Alpine County,195206,49.6,8,-3.7,53.3
CA-003,Alpine County,195207,61.9,68,0.7,61.2
CA-003,Alpine County,195208,60.2,55,-0.1,60.3
CA-003,Alpine County,195209,56.3,95,2.1,54.2
CA-003,Alpine County,195210,51.7,124,6.2,45.5
CA-003,Alpine County,195211,33,13,-3.7,36.7
CA-003,Alpine County,195212,30.1,52,-0.9,31
CA-003,Alpine County,195301,35.6,120,6.2,29.4
CA-003,Alpine County,195302,31.3,70,1,30.3
CA-003,Alpine County,195303,32.9,54,-0.6,33.5
CA-003,Alpine County,195304,36.9,34,-1.8,38.7
CA-003,Alpine County,195305,37.6,2,-7.7,45.3
CA-003,Alpine County,195306,47.9,1,-5.4,53.3
CA-003,Alpine County,195307,62.5,85,1.3,61.2
CA-003,Alpine County,195308,57.5,12,-2.8,60.3
CA-003,Alpine County,195309,58.2,123,4,54.2
CA-003,Alpine County,195310,44.6,50,-0.9,45.5
CA-003,Alpine County,195311,39.1,93,2.4,36.7
CA-003,Alpine County,195312,33,96,2,31
CA-003,Alpine County,195401,30.7,66,1.3,29.4
CA-003,Alpine County,195402,35.6,119,5.3,30.3
CA-003,Alpine County,195403,29.2,13,-4.3,33.5
CA-003,Alpine County,195404,42.8,115,4.1,38.7
CA-003,Alpine County,195405,50.3,116,5,45.3
CA-003,Alpine County,195406,51.5,31,-1.8,53.3
CA-003,Alpine County,195407,62.6,86,1.4,61.2
CA-003,Alpine County,195408,57,8,-3.3,60.3
CA-003,Alpine County,195409,53.6,44,-0.6,54.2
CA-003,Alpine County,195410,46,71,0.5,45.5
CA-003,Alpine County,195411,39.7,106,3,36.7
CA-003,Alpine County,195412,29.5,34,-1.5,31
CA-003,Alpine County,195501,22.8,7,-6.6,29.4
CA-003,Alpine County,195502,26.8,20,-3.5,30.3
CA-003,Alpine County,195503,31.6,30,-1.9,33.5
CA-003,Alpine County,195504,32.5,6,-6.2,38.7
CA-003,Alpine County,195505,43.4,35,-1.9,45.3
CA-003,Alpine County,195506,52.5,45,-0.8,53.3
CA-003,Alpine County,195507,58.2,9,-3,61.2
CA-003,Alpine County,195508,62.7,107,2.4,60.3
CA-003,Alpine County,195509,55.4,80,1.2,54.2
CA-003,Alpine County,195510,48.8,111,3.3,45.5
CA-003,Alpine County,195511,36.6,53,-0.1,36.7
CA-003,Alpine County,195512,32.4,87,1.4,31
CA-003,Alpine County,195601,30.5,63,1.1,29.4
CA-003,Alpine County,195602,24.8,5,-5.5,30.3
CA-003,Alpine County,195603,34.2,73,0.7,33.5
CA-003,Alpine County,195604,37.3,44,-1.4,38.7
CA-003,Alpine County,195605,44.4,43,-0.9,45.3
CA-003,Alpine County,195606,53.5,61,0.2,53.3
CA-003,Alpine County,195607,60.2,39,-1,61.2
CA-003,Alpine County,195608,56.9,6,-3.4,60.3
CA-003,Alpine County,195609,55.9,87,1.7,54.2
CA-003,Alpine County,195610,42.8,20,-2.7,45.5
CA-003,Alpine County,195611,37.2,68,0.5,36.7
CA-003,Alpine County,195612,32.9,95,1.9,31
CA-003,Alpine County,195701,22.7,6,-6.7,29.4
CA-003,Alpine County,195702,33,99,2.7,30.3
CA-003,Alpine County,195703,33.7,67,0.2,33.5
CA-003,Alpine County,195704,37.8,46,-0.9,38.7
CA-003,Alpine County,195705,42.3,24,-3,45.3
CA-003,Alpine County,195706,55.7,96,2.4,53.3
CA-003,Alpine County,195707,60.2,39,-1,61.2
CA-003,Alpine County,195708,57.8,16,-2.5,60.3
CA-003,Alpine County,195709,55.5,81,1.3,54.2
CA-003,Alpine County,195710,41.7,10,-3.8,45.5
CA-003,Alpine County,195711,33.8,22,-2.9,36.7
CA-003,Alpine County,195712,33.8,104,2.8,31
CA-003,Alpine County,195801,31.3,76,1.9,29.4
CA-003,Alpine County,195802,33.2,101,2.9,30.3
CA-003,Alpine County,195803,27.4,3,-6.1,33.5
CA-003,Alpine County,195804,35.8,23,-2.9,38.7
CA-003,Alpine County,195805,48.5,104,3.2,45.3
CA-003,Alpine County,195806,51.1,23,-2.2,53.3
CA-003,Alpine County,195807,59.4,26,-1.8,61.2
CA-003,Alpine County,195808,63.1,116,2.8,60.3
CA-003,Alpine County,195809,55.2,76,1,54.2
CA-003,Alpine County,195810,49.4,112,3.9,45.5
CA-003,Alpine County,195811,37.2,68,0.5,36.7
CA-003,Alpine County,195812,38,124,7,31
CA-003,Alpine County,195901,33.2,106,3.8,29.4
CA-003,Alpine County,195902,26.8,20,-3.5,30.3
CA-003,Alpine County,195903,36,98,2.5,33.5
CA-003,Alpine County,195904,42.4,111,3.7,38.7
CA-003,Alpine County,195905,41.2,13,-4.1,45.3
CA-003,Alpine County,195906,56.4,104,3.1,53.3
CA-003,Alpine County,195907,64.8,119,3.6,61.2
CA-003,Alpine County,195908,59.8,47,-0.5,60.3
CA-003,Alpine County,195909,51.7,16,-2.5,54.2
CA-003,Alpine County,195910,48.1,104,2.6,45.5
CA-003,Alpine County,195911,40.5,117,3.8,36.7
CA-003,Alpine County,195912,31.7,78,0.7,31
CA-003,Alpine County,196001,25.1,15,-4.3,29.4
CA-003,Alpine County,196002,28.5,38,-1.8,30.3
CA-003,Alpine County,196003,36.3,101,2.8,33.5
CA-003,Alpine County,196004,38.8,62,0.1,38.7
CA-003,Alpine County,196005,43.7,37,-1.6,45.3
CA-003,Alpine County,196006,58.5,122,5.2,53.3
CA-003,Alpine County,196007,63.7,105,2.5,61.2
CA-003,Alpine County,196008,60.5,66,0.2,60.3
CA-003,Alpine County,196009,57.4,111,3.2,54.2
CA-003,Alpine County,196010,45.4,60,-0.1,45.5
CA-003,Alpine County,196011,35.1,35,-1.6,36.7
CA-003,Alpine County,196012,31.7,78,0.7,31
CA-003,Alpine County,196101,33.6,110,4.2,29.4
CA-003,Alpine County,196102,33.1,100,2.8,30.3
CA-003,Alpine County,196103,32.8,50,-0.7,33.5
CA-003,Alpine County,196104,39.6,72,0.9,38.7
CA-003,Alpine County,196105,42.4,28,-2.9,45.3
CA-003,Alpine County,196106,58.3,121,5,53.3
CA-003,Alpine County,196107,63.5,103,2.3,61.2
CA-003,Alpine County,196108,61.3,81,1,60.3
CA-003,Alpine County,196109,51.3,13,-2.9,54.2
CA-003,Alpine County,196110,45.1,56,-0.4,45.5
CA-003,Alpine County,196111,34.9,32,-1.8,36.7
CA-003,Alpine County,196112,30.9,61,-0.1,31
CA-003,Alpine County,196201,28.1,34,-1.3,29.4
CA-003,Alpine County,196202,27.2,24,-3.1,30.3
CA-003,Alpine County,196203,29.3,14,-4.2,33.5
CA-003,Alpine County,196204,42.8,115,4.1,38.7
CA-003,Alpine County,196205,41.6,16,-3.7,45.3
CA-003,Alpine County,196206,53.3,58,0,53.3
CA-003,Alpine County,196207,59.5,30,-1.7,61.2
CA-003,Alpine County,196208,58.4,25,-1.9,60.3
CA-003,Alpine County,196209,56.4,96,2.2,54.2
CA-003,Alpine County,196210,46.7,86,1.2,45.5
CA-003,Alpine County,196211,39.4,100,2.7,36.7
CA-003,Alpine County,196212,34.9,115,3.9,31
CA-003,Alpine County,196301,29.1,46,-0.3,29.4
CA-003,Alpine County,196302,38.3,125,8,30.3
CA-003,Alpine County,196303,30.9,24,-2.6,33.5
CA-003,Alpine County,196304,31.6,3,-7.1,38.7
CA-003,Alpine County,196305,45.9,68,0.6,45.3
CA-003,Alpine County,196306,49.2,5,-4.1,53.3
CA-003,Alpine County,196307,57.8,4,-3.4,61.2
CA-003,Alpine County,196308,58.7,30,-1.6,60.3
CA-003,Alpine County,196309,57,105,2.8,54.2
CA-003,Alpine County,196310,48.5,109,3,45.5
CA-003,Alpine County,196311,36.4,50,-0.3,36.7
CA-003,Alpine County,196312,34.5,110,3.5,31
CA-003,Alpine County,196401,29.5,48,0.1,29.4
CA-003,Alpine County,196402,29.7,46,-0.6,30.3
CA-003,Alpine County,196403,30.6,22,-2.9,33.5
CA-003,Alpine County,196404,36.7,32,-2,38.7
CA-003,Alpine County,196405,42.3,24,-3,45.3
CA-003,Alpine County,196406,50.7,18,-2.6,53.3
CA-003,Alpine County,196407,61.4,62,0.2,61.2
CA-003,Alpine County,196408,60.4,61,0.1,60.3
CA-003,Alpine County,196409,53,35,-1.2,54.2
CA-003,Alpine County,196410,51.2,121,5.7,45.5
CA-003,Alpine County,196411,32.4,6,-4.3,36.7
CA-003,Alpine County,196412,31.2,65,0.2,31
CA-003,Alpine County,196501,29.9,55,0.5,29.4
CA-003,Alpine County,196502,31.7,78,1.4,30.3
CA-003,Alpine County,196503,32.5,47,-1,33.5
CA-003,Alpine County,196504,37,37,-1.7,38.7
CA-003,Alpine County,196505,41.8,19,-3.5,45.3
CA-003,Alpine County,196506,49.8,11,-3.5,53.3
CA-003,Alpine County,196507,58.6,17,-2.6,61.2
CA-003,Alpine County,196508,57.5,12,-2.8,60.3
CA-003,Alpine County,196509,49.7,6,-4.5,54.2
CA-003,Alpine County,196510,49.8,113,4.3,45.5
CA-003,Alpine County,196511,36.9,60,0.2,36.7
CA-003,Alpine County,196512,28.4,26,-2.6,31
CA-003,Alpine County,196601,27.8,30,-1.6,29.4
CA-003,Alpine County,196602,26.7,18,-3.6,30.3
CA-003,Alpine County,196603,35.6,91,2.1,33.5
CA-003,Alpine County,196604,42.4,111,3.7,38.7
CA-003,Alpine County,196605,49.9,114,4.6,45.3
CA-003,Alpine County,196606,53.7,67,0.4,53.3
CA-003,Alpine County,196607,59.6,32,-1.6,61.2
CA-003,Alpine County,196608,62.8,110,2.5,60.3
CA-003,Alpine County,196609,55.2,76,1,54.2
CA-003,Alpine County,196610,46.5,83,1,45.5
CA-003,Alpine County,196611,38.8,89,2.1,36.7
CA-003,Alpine County,196612,31.7,78,0.7,31
CA-003,Alpine County,196701,31.3,76,1.9,29.4
CA-003,Alpine County,196702,33.5,105,3.2,30.3
CA-003,Alpine County,196703,31.6,30,-1.9,33.5
CA-003,Alpine County,196704,27.1,1,-11.6,38.7
CA-003,Alpine County,196705,44,41,-1.3,45.3
CA-003,Alpine County,196706,50,12,-3.3,53.3
CA-003,Alpine County,196707,62.2,75,1,61.2
CA-003,Alpine County,196708,63.4,120,3.1,60.3
CA-003,Alpine County,196709,55.9,87,1.7,54.2
CA-003,Alpine County,196710,47.4,95,1.9,45.5
CA-003,Alpine County,196711,40.8,120,4.1,36.7
CA-003,Alpine County,196712,26.5,13,-4.5,31
CA-003,Alpine County,196801,29.8,54,0.4,29.4
CA-003,Alpine County,196802,34.7,115,4.4,30.3
CA-003,Alpine County,196803,35,82,1.5,33.5
CA-003,Alpine County,196804,38.4,55,-0.3,38.7
CA-003,Alpine County,196805,44.9,51,-0.4,45.3
CA-003,Alpine County,196806,55.6,94,2.3,53.3
CA-003,Alpine County,196807,63.1,98,1.9,61.2
CA-003,Alpine County,196808,55.6,3,-4.7,60.3
CA-003,Alpine County,196809,54.7,70,0.5,54.2
CA-003,Alpine County,196810,45.7,67,0.2,45.5
CA-003,Alpine County,196811,36.6,53,-0.1,36.7
CA-003,Alpine County,196812,28,22,-3,31
CA-003,Alpine County,196901,31.1,73,1.7,29.4
CA-003,Alpine County,196902,24.7,4,-5.6,30.3
CA-003,Alpine County,196903,30.1,19,-3.4,33.5
CA-003,Alpine County,196904,37.1,41,-1.6,38.7
CA-003,Alpine County,196905,48.7,106,3.4,45.3
CA-003,Alpine County,196906,50.3,16,-3,53.3
CA-003,Alpine County,196907,60.9,55,-0.3,61.2
CA-003,Alpine County,196908,61.8,86,1.5,60.3
CA-003,Alpine County,196909,56.8,103,2.6,54.2
CA-003,Alpine County,196910,41.1,7,-4.4,45.5
CA-003,Alpine County,196911,38.2,80,1.5,36.7
CA-003,Alpine County,196912,33.2,97,2.2,31
CA-003,Alpine County,197001,31.5,86,2.1,29.4
CA-003,Alpine County,197002,33.7,109,3.4,30.3
CA-003,Alpine County,197003,33.3,63,-0.2,33.5
CA-003,Alpine County,197004,32.7,7,-6,38.7
CA-003,Alpine County,197005,46.8,85,1.5,45.3
CA-003,Alpine County,197006,53,52,-0.3,53.3
CA-003,Alpine County,197007,63,90,1.8,61.2
CA-003,Alpine County,197008,62.6,103,2.3,60.3
CA-003,Alpine County,197009,52.7,29,-1.5,54.2
CA-003,Alpine County,197010,43.8,35,-1.7,45.5
CA-003,Alpine County,197011,38.4,82,1.7,36.7
CA-003,Alpine County,197012,26.3,11,-4.7,31
CA-003,Alpine County,197101,30.7,66,1.3,29.4
CA-003,Alpine County,197102,30.9,63,0.6,30.3
CA-003,Alpine County,197103,32.3,43,-1.2,33.5
CA-003,Alpine County,197104,36.2,28,-2.5,38.7
CA-003,Alpine County,197105,41.1,12,-4.2,45.3
CA-003,Alpine County,197106,51.2,24,-2.1,53.3
CA-003,Alpine County,197107,61.1,57,-0.1,61.2
CA-003,Alpine County,197108,62.2,97,1.9,60.3
CA-003,Alpine County,197109,52.4,27,-1.8,54.2
CA-003,Alpine County,197110,42,12,-3.5,45.5
CA-003,Alpine County,197111,35.6,41,-1.1,36.7
CA-003,Alpine County,197112,24.6,1,-6.4,31
CA-003,Alpine County,197201,26.9,25,-2.5,29.4
CA-003,Alpine County,197202,32.5,89,2.2,30.3
CA-003,Alpine County,197203,39.7,123,6.2,33.5
CA-003,Alpine County,197204,37,37,-1.7,38.7
CA-003,Alpine County,197205,47.1,90,1.8,45.3
CA-003,Alpine County,197206,55,88,1.7,53.3
CA-003,Alpine County,197207,63.1,98,1.9,61.2
CA-003,Alpine County,197208,60.7,72,0.4,60.3
CA-003,Alpine County,197209,52.1,21,-2.1,54.2
CA-003,Alpine County,197210,42.6,18,-2.9,45.5
CA-003,Alpine County,197211,33.7,19,-3,36.7
CA-003,Alpine County,197212,26.9,15,-4.1,31
CA-003,Alpine County,197301,26.5,21,-2.9,29.4
CA-003,Alpine County,197302,29.5,44,-0.8,30.3
CA-003,Alpine County,197303,29.5,16,-4,33.5
CA-003,Alpine County,197304,38.7,61,0,38.7
CA-003,Alpine County,197305,48.9,109,3.6,45.3
CA-003,Alpine County,197306,55.9,98,2.6,53.3
CA-003,Alpine County,197307,60.7,49,-0.5,61.2
CA-003,Alpine County,197308,59.7,45,-0.6,60.3
CA-003,Alpine County,197309,52.8,30,-1.4,54.2
CA-003,Alpine County,197310,44.8,55,-0.7,45.5
CA-003,Alpine County,197311,34.1,23,-2.6,36.7
CA-003,Alpine County,197312,32.6,91,1.6,31
CA-003,Alpine County,197401,29.1,46,-0.3,29.4
CA-003,Alpine County,197402,30,51,-0.3,30.3
CA-003,Alpine County,197403,34.5,77,1,33.5
CA-003,Alpine County,197404,35.7,21,-3,38.7
CA-003,Alpine County,197405,46,70,0.7,45.3
CA-003,Alpine County,197406,56,101,2.7,53.3
CA-003,Alpine County,197407,59.4,26,-1.8,61.2
CA-003,Alpine County,197408,59.6,44,-0.7,60.3
CA-003,Alpine County,197409,57.8,118,3.6,54.2
CA-003,Alpine County,197410,45.3,59,-0.2,45.5
CA-003,Alpine County,197411,36.6,53,-0.1,36.7
CA-003,Alpine County,197412,29.5,34,-1.5,31
CA-003,Alpine County,197501,31.4,79,2,29.4
CA-003,Alpine County,197502,28,32,-2.3,30.3
CA-003,Alpine County,197503,30.2,20,-3.3,33.5
CA-003,Alpine County,197504,29.5,2,-9.2,38.7
CA-003,Alpine County,197505,44.6,46,-0.7,45.3
CA-003,Alpine County,197506,52.3,44,-1,53.3
CA-003,Alpine County,197507,60.3,43,-0.9,61.2
CA-003,Alpine County,197508,57,8,-3.3,60.3
CA-003,Alpine County,197509,57.3,107,3.1,54.2
CA-003,Alpine County,197510,42.4,16,-3.1,45.5
CA-003,Alpine County,197511,34.9,32,-1.8,36.7
CA-003,Alpine County,197512,34.2,109,3.2,31
CA-003,Alpine County,197601,32.4,102,3,29.4
CA-003,Alpine County,197602,29.5,44,-0.8,30.3
CA-003,Alpine County,197603,31.5,29,-2,33.5
CA-003,Alpine County,197604,35.7,21,-3,38.7
CA-003,Alpine County,197605,48.7,106,3.4,45.3
CA-003,Alpine County,197606,52.6,47,-0.7,53.3
CA-003,Alpine County,197607,60.3,43,-0.9,61.2
CA-003,Alpine County,197608,52.8,1,-7.5,60.3
CA-003,Alpine County,197609,53.3,39,-0.9,54.2
CA-003,Alpine County,197610,45.6,66,0.1,45.5
CA-003,Alpine County,197611,40.8,120,4.1,36.7
CA-003,Alpine County,197612,32.2,85,1.2,31
CA-003,Alpine County,197701,28.9,42,-0.5,29.4
CA-003,Alpine County,197702,34.8,116,4.5,30.3
CA-003,Alpine County,197703,28.8,9,-4.7,33.5
CA-003,Alpine County,197704,42.8,115,4.1,38.7
CA-003,Alpine County,197705,37.4,1,-7.9,45.3
CA-003,Alpine County,197706,58.1,118,4.8,53.3
CA-003,Alpine County,197707,61.3,60,0.1,61.2
CA-003,Alpine County,197708,62.3,99,2,60.3
CA-003,Alpine County,197709,53.7,49,-0.5,54.2
CA-003,Alpine County,197710,48.2,106,2.7,45.5
CA-003,Alpine County,197711,39.7,106,3,36.7
CA-003,Alpine County,197712,35.5,118,4.5,31
CA-003,Alpine County,197801,31.9,91,2.5,29.4
CA-003,Alpine County,197802,31,65,0.7,30.3
CA-003,Alpine County,197803,38.4,115,4.9,33.5
CA-003,Alpine County,197804,35.2,17,-3.5,38.7
CA-003,Alpine County,197805,43.9,39,-1.4,45.3
CA-003,Alpine County,197806,51.9,37,-1.4,53.3
CA-003,Alpine County,197807,60,38,-1.2,61.2
CA-003,Alpine County,197808,59.5,39,-0.8,60.3
CA-003,Alpine County,197809,51,10,-3.2,54.2
CA-003,Alpine County,197810,49.9,115,4.4,45.5
CA-003,Alpine County,197811,33,13,-3.7,36.7
CA-003,Alpine County,197812,26,9,-5,31
CA-003,Alpine County,197901,23.9,10,-5.5,29.4
CA-003,Alpine County,197902,28.2,34,-2.1,30.3
CA-003,Alpine County,197903,34.5,77,1,33.5
CA-003,Alpine County,197904,37.2,43,-1.5,38.7
CA-003,Alpine County,197905,46.7,82,1.4,45.3
CA-003,Alpine County,197906,53.7,67,0.4,53.3
CA-003,Alpine County,197907,60.3,43,-0.9,61.2
CA-003,Alpine County,197908,58.1,20,-2.2,60.3
CA-003,Alpine County,197909,57.9,119,3.7,54.2
CA-003,Alpine County,197910,46.4,80,0.9,45.5
CA-003,Alpine County,197911,34.6,27,-2.1,36.7
CA-003,Alpine County,197912,34,108,3,31
CA-003,Alpine County,198001,31.8,90,2.4,29.4
CA-003,Alpine County,198002,33.6,107,3.3,30.3
CA-003,Alpine County,198003,30.7,23,-2.8,33.5
CA-003,Alpine County,198004,39,67,0.3,38.7
CA-003,Alpine County,198005,41.9,20,-3.4,45.3
CA-003,Alpine County,198006,49.1,4,-4.2,53.3
CA-003,Alpine County,198007,60.8,52,-0.4,61.2
CA-003,Alpine County,198008,58.8,31,-1.5,60.3
CA-003,Alpine County,198009,54.1,57,-0.1,54.2
CA-003,Alpine County,198010,47,90,1.5,45.5
CA-003,Alpine County,198011,39.7,106,3,36.7
CA-003,Alpine County,198012,36.4,119,5.4,31
CA-003,Alpine County,198101,34.2,117,4.8,29.4
CA-003,Alpine County,198102,32.8,95,2.5,30.3
CA-003,Alpine County,198103,33.2,61,-0.3,33.5
CA-003,Alpine County,198104,41.9,105,3.2,38.7
CA-003,Alpine County,198105,45.6,65,0.3,45.3
CA-003,Alpine County,198106,58,117,4.7,53.3
CA-003,Alpine County,198107,61.9,68,0.7,61.2
CA-003,Alpine County,198108,63.1,116,2.8,60.3
CA-003,Alpine County,198109,57.4,111,3.2,54.2
CA-003,Alpine County,198110,41.1,7,-4.4,45.5
CA-003,Alpine County,198111,37,61,0.3,36.7
CA-003,Alpine County,198112,34.9,115,3.9,31
CA-003,Alpine County,198201,25.6,17,-3.8,29.4
CA-003,Alpine County,198202,32,84,1.7,30.3
CA-003,Alpine County,198203,30.5,21,-3,33.5
CA-003,Alpine County,198204,34.9,13,-3.8,38.7
CA-003,Alpine County,198205,46,70,0.7,45.3
CA-003,Alpine County,198206,50.6,17,-2.7,53.3
CA-003,Alpine County,198207,59.3,25,-1.9,61.2
CA-003,Alpine County,198208,60.6,68,0.3,60.3
CA-003,Alpine County,198209,51.2,12,-3,54.2
CA-003,Alpine County,198210,42.4,16,-3.1,45.5
CA-003,Alpine County,198211,32.9,11,-3.8,36.7
CA-003,Alpine County,198212,29.6,39,-1.4,31
CA-003,Alpine County,198301,32,93,2.6,29.4
CA-003,Alpine County,198302,31.2,68,0.9,30.3
CA-003,Alpine County,198303,32.2,41,-1.3,33.5
CA-003,Alpine County,198304,32.4,5,-6.3,38.7
CA-003,Alpine County,198305,43.2,32,-2.1,45.3
CA-003,Alpine County,198306,51.4,28,-1.9,53.3
CA-003,Alpine County,198307,55.4,1,-5.8,61.2
CA-003,Alpine County,198308,58,19,-2.3,60.3
CA-003,Alpine County,198309,54.7,70,0.5,54.2
CA-003,Alpine County,198310,46.3,78,0.8,45.5
CA-003,Alpine County,198311,33.7,19,-3,36.7
CA-003,Alpine County,198312,32.1,82,1.1,31
CA-003,Alpine County,198401,31.4,79,2,29.4
CA-003,Alpine County,198402,30.7,59,0.4,30.3
CA-003,Alpine County,198403,36.9,104,3.4,33.5
CA-003,Alpine County,198404,36,24,-2.7,38.7
CA-003,Alpine County,198405,49.1,111,3.8,45.3
CA-003,Alpine County,198406,51.5,31,-1.8,53.3
CA-003,Alpine County,198407,63.1,98,1.9,61.2
CA-003,Alpine County,198408,61,77,0.7,60.3
CA-003,Alpine County,198409,56.8,103,2.6,54.2
CA-003,Alpine County,198410,39.6,1,-5.9,45.5
CA-003,Alpine County,198411,32.7,9,-4,36.7
CA-003,Alpine County,198412,26.7,14,-4.3,31
CA-003,Alpine County,198501,28.7,40,-0.7,29.4
CA-003,Alpine County,198502,29.8,47,-0.5,30.3
CA-003,Alpine County,198503,29.9,17,-3.6,33.5
CA-003,Alpine County,198504,43.5,119,4.8,38.7
CA-003,Alpine County,198505,46.1,73,0.8,45.3
CA-003,Alpine County,198506,59.2,124,5.9,53.3
CA-003,Alpine County,198507,63.1,98,1.9,61.2
CA-003,Alpine County,198508,59.8,47,-0.5,60.3
CA-003,Alpine County,198509,48.2,2,-6,54.2
CA-003,Alpine County,198510,43.7,32,-1.8,45.5
CA-003,Alpine County,198511,30.8,2,-5.9,36.7
CA-003,Alpine County,198512,31.7,78,0.7,31
CA-003,Alpine County,198601,36.6,122,7.2,29.4
CA-003,Alpine County,198602,32.7,92,2.4,30.3
CA-003,Alpine County,198603,38.4,115,4.9,33.5
CA-003,Alpine County,198604,38.8,62,0.1,38.7
CA-003,Alpine County,198605,46.1,73,0.8,45.3
CA-003,Alpine County,198606,56.7,109,3.4,53.3
CA-003,Alpine County,198607,58.2,9,-3,61.2
CA-003,Alpine County,198608,63.6,121,3.3,60.3
CA-003,Alpine County,198609,47,1,-7.2,54.2
CA-003,Alpine County,198610,43.9,38,-1.6,45.5
CA-003,Alpine County,198611,38.9,90,2.2,36.7
CA-003,Alpine County,198612,32.7,92,1.7,31
CA-003,Alpine County,198701,26.6,22,-2.8,29.4
CA-003,Alpine County,198702,29.8,47,-0.5,30.3
CA-003,Alpine County,198703,32.8,50,-0.7,33.5
CA-003,Alpine County,198704,45,125,6.3,38.7
CA-003,Alpine County,198705,48.1,102,2.8,45.3
CA-003,Alpine County,198706,57.3,115,4,53.3
CA-003,Alpine County,198707,57.7,3,-3.5,61.2
CA-003,Alpine County,198708,62.3,99,2,60.3
CA-003,Alpine County,198709,57.4,111,3.2,54.2
CA-003,Alpine County,198710,49.9,115,4.4,45.5
CA-003,Alpine County,198711,35.6,41,-1.1,36.7
CA-003,Alpine County,198712,25.4,4,-5.6,31
CA-003,Alpine County,198801,28.9,42,-0.5,29.4
CA-003,Alpine County,198802,34.4,113,4.1,30.3
CA-003,Alpine County,198803,36.1,99,2.6,33.5
CA-003,Alpine County,198804,40.2,83,1.5,38.7
CA-003,Alpine County,198805,45,53,-0.3,45.3
CA-003,Alpine County,198806,54.5,80,1.2,53.3
CA-003,Alpine County,198807,64.6,116,3.4,61.2
CA-003,Alpine County,198808,62,93,1.7,60.3
CA-003,Alpine County,198809,56,91,1.8,54.2
CA-003,Alpine County,198810,52.7,125,7.2,45.5
CA-003,Alpine County,198811,34.8,30,-1.9,36.7
CA-003,Alpine County,198812,27.6,17,-3.4,31
CA-003,Alpine County,198901,26.9,25,-2.5,29.4
CA-003,Alpine County,198902,25.9,13,-4.4,30.3
CA-003,Alpine County,198903,35.8,95,2.3,33.5
CA-003,Alpine County,198904,43.2,117,4.5,38.7
CA-003,Alpine County,198905,45.1,56,-0.2,45.3
CA-003,Alpine County,198906,54.7,85,1.4,53.3
CA-003,Alpine County,198907,62.3,78,1.1,61.2
CA-003,Alpine County,198908,57.8,16,-2.5,60.3
CA-003,Alpine County,198909,53.3,39,-0.9,54.2
CA-003,Alpine County,198910,43.5,26,-2,45.5
CA-003,Alpine County,198911,39.3,99,2.6,36.7
CA-003,Alpine County,198912,35.4,117,4.4,31
CA-003,Alpine County,199001,29.7,53,0.3,29.4
CA-003,Alpine County,199002,26.1,14,-4.2,30.3
CA-003,Alpine County,199003,36.4,103,2.9,33.5
CA-003,Alpine County,199004,43.1,116,4.4,38.7
CA-003,Alpine County,199005,43.7,37,-1.6,45.3
CA-003,Alpine County,199006,54.2,73,0.9,53.3
CA-003,Alpine County,199007,62.2,75,1,61.2
